ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1025556-112-190823165,1,7,2021,1,4,30,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,1,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317
1025556-112-190823175,1,7,2021,1,4,50,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,HACIENDA DE OJOCALIENTE,,-102.24428879999999,21.88968431
1025556-112-190823164,1,7,2021,1,5,15,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,GERÓNIMO DE LA CUEVA,GASPAR DE LA FUENTE,,-102.2651593,21.92873552
1025556-112-190823167,1,7,2021,1,5,30,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,AVENIDA DE LA ESPIGA,,-102.2458016,21.89480552
1025556-112-190823166,1,7,2021,1,5,38,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204059999999,21.87901298
1025556-112-190823168,1,7,2021,1,6,14,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,AGUASCALIENTES SUR,,-102.2929799,21.858083999999998
1025556-112-190823169,1,7,2021,1,6,50,11,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,PASEO DE LA SOLIDARIDAD,,-102.28652220000001,21.91522082
1025556-112-190823170,1,7,2021,1,8,20,11,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,JESÚS RIVERA FRANCO,,-102.2691989,21.84292196
1025556-112-190823171,1,7,2021,1,15,30,11,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,JESÚS BERNAL,,-102.2956387,21.88909685
1025556-112-190823172,1,7,2021,1,15,40,11,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,21,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,DOCTOR FRANCISCO GUEL JIMÉNEZ,,-102.24805390000002,21.91430283
1025556-112-190823173,1,7,2021,1,20,30,11,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,CAUDILLOS,,-102.2693584,21.85829738
1025556-112-190823174,1,7,2021,1,0,4,12,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,JUAN MORALES MORALES,,-102.24740329999999,21.91479475
1025556-112-190823180,1,7,2021,1,2,10,12,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS GIL,,-102.2912943,21.93098034
1025556-112-190823176,1,7,2021,1,13,20,12,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2,ARPA,CIRCUITO MERCURIO,,-102.23902559999999,21.89208842
1025556-112-190823177,1,7,2021,1,15,15,12,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,ARTÍCULO 18,,-102.2829779,21.93185517
1025556-112-190823178,1,7,2021,1,18,15,12,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,TALÍA,,-102.2922444,21.90906317
1025556-112-190823179,1,7,2021,1,21,10,12,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,68,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1025556-112-190823181,1,7,2021,1,6,50,13,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AYUNTAMIENTO,AVENIDA FERROCARRIL,,-102.2787906,21.86434397
1025556-112-190823182,1,7,2021,1,7,40,13,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,CHICHÉN ITZÁ,,-102.2525103,21.85643957
1025556-112-190823183,1,7,2021,1,13,0,13,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,GABRIELA MISTRAL,AVENIDA DE LA CONVENCIÓN ORIENTE,,-102.279494,21.89799805
1025556-112-190823184,1,7,2021,1,20,18,13,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,1,0,0,0,0,0,1,2,RAMÓN LÓPEZ VELARDE,PEDRO PARGA,,-102.2937338,21.88435652
1025556-112-190823185,1,7,2021,1,20,35,13,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,NEVADO DE PALERMO,MONTE,,-102.25709140000001,21.947186300000002
1025556-112-190823186,1,7,2021,1,22,20,13,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,28,0,0,0,0,0,1,0,0,0,0,0,1,2,ARTURO J. PANI,JESÚS F. CONTRERAS,,-102.3042375,21.87937833
1025556-112-190823187,1,7,2021,1,10,35,14,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,CLARISAS,,-102.2810972,21.91990222
1025556-112-190823188,1,7,2021,1,16,30,14,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,63,0,1,0,0,0,0,0,0,0,0,0,1,2,TECNOLÓGICO,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204059999999,21.87901298
1025556-112-190823190,1,7,2021,1,0,0,15,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,GENERAL IGNACIO ZARAGOZA,,-102.3038782,21.91596863
1025556-112-190823189,1,7,2021,1,0,55,15,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,BALNEARIOS,,-102.2677351,21.88270322
1025556-112-190823191,1,7,2021,1,12,20,15,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,INDUSTRIA,,-102.2924343,21.90549849
1025565-619-174487493,1,7,2021,1,12,36,15,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,84,0,2,0,0,0,0,0,0,0,0,0,2,2,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.3386537,21.81978972
1025556-112-190823192,1,7,2021,1,14,50,16,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,26,0,0,0,0,0,0,0,0,0,0,0,0,3,MARGIL DE JESÚS,CASUARINA,,-102.3028002,21.89974626
1025556-112-190823193,1,7,2021,1,16,45,16,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,PASEO DE LA CRUZ,,-102.2816334,21.87358417
1025556-112-190823194,1,7,2021,1,17,20,16,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,CAROLINA VILLANUEVA DE GARCÍA,,-102.2890843,21.83479282
1025556-112-190823195,1,7,2021,1,19,30,16,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,PENSADORES MEXICANOS,,-102.2725932,21.90869625
1025556-112-190823201,1,7,2021,1,19,50,16,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,SIGLO XXI,GREGORIO RUÍZ VELAZCO,,-102.28644940000001,21.84566958
1025556-112-190823197,1,7,2021,1,21,45,16,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,RODRIGO RINCÓN GALLARDO,DOMINGO VELASCO,,-102.2631893,21.9330238
1025556-112-190823198,1,7,2021,1,23,50,16,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,CONVENCIÓN DE 1914 NORTE,,-102.2926339,21.90061651
1025556-112-190823202,1,7,2021,1,0,30,17,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,16,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,HÉROE DE NACOZARI NORTE,,-102.281639,21.87915518
1025556-112-190823203,1,7,2021,1,1,42,17,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,GENERAL IGNACIO ZARAGOZA,,-102.3048186,21.92473665
1025556-112-190823199,1,7,2021,1,2,45,17,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN MARCOS,AGUASCALIENTES PONIENTE,,-102.3181575,21.86801795
1025556-112-190823200,1,7,2021,1,3,17,17,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,1,1,0,0,0,0,0,0,1,1,1,A ZACATECAS,,,-102.291895,21.92364068
1025556-112-190823205,1,7,2021,1,13,40,17,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL REY,MARIANO HIDALGO,,-102.2514228,21.84986892
1025556-112-190823207,1,7,2021,1,20,30,17,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,SIGLO XXI,,-102.2938125,21.84731676
1025556-112-190823208,1,7,2021,1,23,20,17,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,ABRAHAM GONZÁLEZ,,-102.2939306,21.848526
1025556-112-190823209,1,7,2021,1,0,31,18,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AHUALULCO,AYOTLÁN,,-102.3315419,21.87418471
1025556-112-190823210,1,7,2021,1,1,30,18,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,27,0,1,0,0,0,0,0,0,0,0,0,1,2,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074
1025556-112-190823211,1,7,2021,1,1,50,18,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,HAROLD R. PAPE,,-102.2974778,21.91668015
1025556-112-190823212,1,7,2021,1,2,30,18,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TECNOLÓGICO,,-102.2445294,21.86774074
1025556-112-190823213,1,7,2021,1,2,40,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,CAROLINA VILLANUEVA DE GARCÍA,,-102.2890843,21.83479282
1025556-112-190823214,1,7,2021,1,3,50,18,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,CANAL INTERCEPTOR,,-102.3166681,21.90120403
1025556-112-190823215,1,7,2021,1,4,5,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,FRANCISCO G. HORNEDO,,-102.2960325,21.87879151
1025556-112-190823216,1,7,2021,1,4,45,18,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN JOSÉ DE LOS REYNOSO,GENERAL IGNACIO ZARAGOZA,,-102.3040233,21.91349435
1025556-112-190823217,1,7,2021,1,5,40,18,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,SIGLO XXI,,-102.2907731,21.84477635
1025556-112-190823224,1,7,2021,1,12,30,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MIGUEL BARRAGÁN,VÁZQUEZ DEL MERCADO,,-102.2880694,21.88652743
1025556-112-190823220,1,7,2021,1,15,30,18,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,ARQUEROS,ESTRELLA,,-102.26935300000001,21.864424600000003
1025556-112-190823221,1,7,2021,1,16,10,18,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,JOSÉ MARÍA LICEAGA,,-102.25657690000001,21.85377294
1025556-112-190823219,1,7,2021,1,16,37,18,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,PROFESOR OTILIO E. MONTAÑO,,-102.2528038,21.85604477
1025556-112-190823223,1,7,2021,1,21,45,18,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,20,0,0,0,0,0,1,0,0,0,0,0,1,2,MARÍA DEL CARMEN MARTÍN DEL CAMPO,FRANCISCO M. REVILLA,,-102.2514352,21.91449776
1025565-619-174487494,1,7,2021,1,2,33,19,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,24,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.3514979,21.79058252
1025556-112-190823225,1,7,2021,1,8,30,19,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,VALENTE QUINTANA,,-102.2927098,21.85571424
1025556-112-190823226,1,7,2021,1,9,20,19,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,ADOLFO RUÍZ CORTINEZ,SIGLO XXI,,-102.36855959999998,21.88295166
1025556-112-190823227,1,7,2021,1,12,0,19,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA DE OJOCALIENTE,HACIENDA LAS AMARILLAS,,-102.2477339,21.88842355
1025556-112-190823228,1,7,2021,1,14,40,19,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,26,0,1,0,0,0,0,0,0,0,0,0,1,2,UNIVERSIDAD,SIERRA DE PINOS,,-102.3124318,21.91316888
1025556-112-190823230,1,7,2021,1,15,15,19,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,AGUASCALIENTES SUR,,-102.29490240000001,21.85782178
1025556-112-190823229,1,7,2021,1,15,35,19,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,35,0,1,0,0,0,0,0,0,0,0,0,1,2,HEROICO COLEGIO MILITAR,MANUEL GÓMEZ MORÍN,,-102.2839873,21.89449689
1025556-112-190823231,1,7,2021,1,19,40,19,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ E. FEMAT GUTIÉRREZ,CELESTINO LÓPEZ SÁNCHEZ,,-102.2494623,21.93603377
1025556-112-190823233,1,7,2021,1,4,50,20,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,SALVADOR RAMÍREZ MARTÍN DEL CAMPO,MONTE FUJI,,-102.22947579999999,21.87105938
1025556-112-190823237,1,7,2021,1,21,40,20,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,GUADALUPE GONZÁLEZ,,-102.32887729999999,21.90986488
1025556-112-190823235,1,7,2021,1,1,15,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,NAYARIT,,-102.28008929999999,21.86011994
1025556-112-190823240,1,7,2021,1,6,45,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,CANAL INTERCEPTOR,,-102.29678320000001,21.90741102
1025556-112-190823241,1,7,2021,1,10,35,21,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,QUINTA,,-102.3007092,21.86056375
1025556-112-190823242,1,7,2021,1,13,10,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,ALAMEDA,GLORIETA DE LA PURÍSIMA,,-102.28409549999999,21.88242143
1025556-112-190823243,1,7,2021,1,13,15,21,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,24,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,EL MOCHO,,-102.2470939,21.87650608
1025556-112-190823244,1,7,2021,1,14,30,21,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CUMBRES,MANUEL GARCÍA MARTÍNEZ,,-102.255783,21.90626583
1025556-112-190823245,1,7,2021,1,15,22,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,68,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.3119172,21.87419072
1025556-112-190823246,1,7,2021,1,17,40,21,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,NAZARIO ORTIZ GARZA,,-102.2707062,21.89942677
1025556-112-190823247,1,7,2021,1,22,20,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,FLOR DE NOCHE BUENA FRENTE A PLAZA COMERCIAL VILLA SUR,FLOR DE NOCHEBUENA,,-102.2744908,21.82372633
1025556-112-190823248,1,7,2021,1,7,30,22,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,CONSTITUCION,LAS PLAZAS,,-102.27616479999999,21.94648977
1025556-112-190823249,1,7,2021,1,9,35,22,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,LOS CONOS,,-102.25607959999999,21.87677652
1025556-112-190823250,1,7,2021,1,13,0,22,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,VIÑEDOS SANTA RITA,,-102.27228509999999,21.95727637
1025556-112-190823252,1,7,2021,1,16,0,22,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,30,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,INDEPENDENCIA,,-102.2980666,21.92514903
1025556-112-190823259,1,7,2021,1,20,50,22,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,SOTOL,JOSÉ GUERRA PALOS,,-102.2278803,21.87363509
1025556-112-190823254,1,7,2021,1,1,0,23,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1025565-619-174487495,1,7,2021,1,8,49,23,5,0,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,6,9,21,0,0,0,1,0,0,0,0,0,0,0,1,2,CALVILLITO - EL DURAZNILLO - LOS DURÓN,,CALVILLITO - EL DURAZNILLO - LOS DURÓN,-102.18431109999999,21.81596699
1025556-112-190823256,1,7,2021,1,15,55,23,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,26 DE MARZO,NÁPOLES,,-102.313023,21.87562658
1025556-112-190823257,1,7,2021,1,18,8,23,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,AVENIDA DE LAS PALMAS DE GUINEA,,-102.3410933,21.85887637
1025556-112-190823255,1,7,2021,1,23,28,23,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,1917,ARTÍCULO NÚMERO 27,,-102.33892359999999,21.85357011
1025556-112-190823253,1,7,2021,1,23,45,23,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,ESFUERZO NACIONAL,,-102.2466053,21.89720398
1025556-112-190823260,1,7,2021,1,0,20,24,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,PRÓCERES DE LA ENSEÑANZA,SALUD,,-102.2360295,21.86755962
1025556-112-190823263,1,7,2021,1,1,25,24,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,NIÑOS HÉROES,PROGRESO,,-102.2927642,21.93843413
1025556-112-190823258,1,7,2021,1,2,10,24,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,21,0,1,0,0,0,0,0,0,0,0,0,1,2,PASEO SAN GERARDO,AVENIDA MAHATMA GANDHI,,-102.29200259999999,21.80710846
1025556-112-190823262,1,7,2021,1,3,0,24,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE,ALAMÁN,,-102.3055402,21.88469126
1025556-112-190823261,1,7,2021,1,3,30,24,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,HACIENDA EL TORIL,,-102.251892,21.88861811
1025556-112-190823265,1,7,2021,1,4,30,24,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,FILEMÓN ALONSO MUÑOZ C-10N,,-102.28760759999999,21.84550808
1025556-112-190823266,1,7,2021,1,10,13,24,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,52,0,0,0,0,0,1,0,0,0,0,0,1,2,CONVENCIÓN DE 1914 SUR,REPÚBLICA DE ARGENTINA,,-102.2980542,21.86610979
1025556-112-190823267,1,7,2021,1,10,15,24,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,AGUASCALIENTES NORTE,,-102.2810071,21.91499431
1025556-112-190823310,1,7,2021,1,13,45,24,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,39,0,1,0,1,0,0,0,0,0,0,0,2,2,AGUASCALIENTES PONIENTE,ARROYO,,-102.31860040000001,21.91349861
